t_s,C2,C4
2.236000e-06,-1.581262e+00,-1.618857e+00
2.240000e-06,1.270142e+00,1.184510e+00
2.244000e-06,6.228352e-01,6.345254e-01
2.248000e-06,-1.682900e+00,-1.709826e+00
2.252000e-06,9.198894e-01,8.285363e-01
2.256000e-06,9.380942e-01,9.377995e-01
2.260000e-06,-1.677857e+00,-1.695627e+00
2.264000e-06,5.823801e-01,4.862485e-01
2.268000e-06,1.311327e+00,1.296602e+00
2.272000e-06,-1.571546e+00,-1.574716e+00
2.276000e-06,7.355153e-02,-1.713828e-02
2.280000e-06,1.542241e+00,1.514538e+00
2.284000e-06,-1.323682e+00,-1.314552e+00
2.288000e-06,-3.466814e-01,-4.318365e-01
2.292000e-06,1.730064e+00,1.689297e+00
2.296000e-06,-9.999112e-01,-9.821307e-01
2.300000e-06,-7.990654e-01,-8.782253e-01
2.304000e-06,1.739131e+00,1.683270e+00
2.308000e-06,-6.125599e-01,-5.903103e-01
2.312000e-06,-1.118050e+00,-1.181112e+00
2.316000e-06,1.671563e+00,1.605190e+00
2.320000e-06,-2.437373e-01,-2.226200e-01
2.324000e-06,-1.401704e+00,-1.451118e+00
2.328000e-06,1.515236e+00,1.436814e+00
2.332000e-06,1.689649e-01,1.844675e-01
2.336000e-06,-1.585567e+00,-1.622281e+00
2.340000e-06,1.254143e+00,1.168708e+00
2.344000e-06,5.776660e-01,5.850556e-01
2.348000e-06,-1.690541e+00,-1.714103e+00
2.352000e-06,8.995120e-01,8.071146e-01
2.356000e-06,1.041687e+00,1.036333e+00
2.360000e-06,-1.668484e+00,-1.670834e+00
2.364000e-06,4.099292e-01,3.198651e-01
2.368000e-06,1.398826e+00,1.372984e+00
2.372000e-06,-1.490629e+00,-1.488657e+00
2.376000e-06,-1.529511e-02,-1.097329e-01
2.380000e-06,1.632934e+00,1.592697e+00
2.384000e-06,-1.260258e+00,-1.245904e+00
2.388000e-06,-4.354193e-01,-5.227655e-01
2.392000e-06,1.728664e+00,1.681533e+00
2.396000e-06,-9.668093e-01,-9.404128e-01
2.400000e-06,-8.142513e-01,-8.882143e-01
2.404000e-06,1.750797e+00,1.688616e+00
2.408000e-06,-6.069214e-01,-5.872906e-01
2.412000e-06,-1.133130e+00,-1.192852e+00
2.416000e-06,1.682913e+00,1.614574e+00
2.420000e-06,-2.471263e-01,-2.339310e-01
2.424000e-06,-1.371046e+00,-1.428348e+00
2.428000e-06,1.538502e+00,1.459266e+00
2.432000e-06,9.755851e-02,1.142186e-01
2.436000e-06,-1.561379e+00,-1.605490e+00
2.440000e-06,1.315013e+00,1.227440e+00
2.444000e-06,5.181194e-01,5.330264e-01
2.448000e-06,-1.674470e+00,-1.699172e+00
2.452000e-06,9.594157e-01,8.686794e-01
2.456000e-06,9.530908e-01,9.546536e-01
2.460000e-06,-1.703973e+00,-1.713820e+00
2.464000e-06,4.875088e-01,3.926113e-01
2.468000e-06,1.332770e+00,1.310587e+00
2.472000e-06,-1.533284e+00,-1.534836e+00
2.476000e-06,8.827822e-02,-7.122242e-04
2.480000e-06,1.542938e+00,1.517685e+00
2.484000e-06,-1.369983e+00,-1.358244e+00
2.488000e-06,-2.987145e-01,-3.894288e-01
2.492000e-06,1.700784e+00,1.660725e+00
2.496000e-06,-1.076282e+00,-1.061652e+00
2.500000e-06,-6.459738e-01,-7.274485e-01
2.504000e-06,1.756904e+00,1.707199e+00
2.508000e-06,-7.488188e-01,-7.313765e-01
2.512000e-06,-1.016122e+00,-1.084538e+00
2.516000e-06,1.718614e+00,1.653243e+00
2.520000e-06,-3.240002e-01,-3.037811e-01
2.524000e-06,-1.358769e+00,-1.409828e+00
2.528000e-06,1.538300e+00,1.458913e+00
2.532000e-06,1.523330e-01,1.658601e-01
2.536000e-06,-1.576801e+00,-1.617461e+00
2.540000e-06,1.268872e+00,1.182240e+00
2.544000e-06,6.107435e-01,6.172145e-01
2.548000e-06,-1.693471e+00,-1.721515e+00
2.552000e-06,8.913722e-01,8.030454e-01
2.556000e-06,9.907740e-01,9.934754e-01
2.560000e-06,-1.676185e+00,-1.687475e+00
2.564000e-06,5.134644e-01,4.181397e-01
2.568000e-06,1.292010e+00,1.278494e+00
2.572000e-06,-1.579799e+00,-1.577820e+00
2.576000e-06,1.204965e-01,2.959394e-02
2.580000e-06,1.518840e+00,1.495136e+00
2.584000e-06,-1.380315e+00,-1.368951e+00
2.588000e-06,-2.663088e-01,-3.542423e-01
2.592000e-06,1.717367e+00,1.671905e+00
2.596000e-06,-1.054895e+00,-1.046776e+00
2.600000e-06,-7.266403e-01,-8.076461e-01
2.604000e-06,1.749974e+00,1.693124e+00
2.608000e-06,-6.428309e-01,-6.240674e-01
2.612000e-06,-1.120311e+00,-1.185835e+00
2.616000e-06,1.683675e+00,1.611361e+00
2.620000e-06,-2.020654e-01,-1.805367e-01
2.624000e-06,-1.429274e+00,-1.479515e+00
2.628000e-06,1.492776e+00,1.409950e+00
2.632000e-06,1.891961e-01,2.047882e-01
2.636000e-06,-1.559328e+00,-1.602625e+00
2.640000e-06,1.302260e+00,1.212401e+00
2.644000e-06,5.213021e-01,5.341192e-01
2.648000e-06,-1.683361e+00,-1.711527e+00
2.652000e-06,9.946568e-01,8.981506e-01
2.656000e-06,9.050674e-01,9.047953e-01
2.660000e-06,-1.678652e+00,-1.691964e+00
2.664000e-06,5.982374e-01,5.054381e-01
2.668000e-06,1.259981e+00,1.253134e+00
2.672000e-06,-1.585394e+00,-1.581911e+00
2.676000e-06,1.388109e-01,4.701992e-02
2.680000e-06,1.567759e+00,1.538093e+00
2.684000e-06,-1.341436e+00,-1.333994e+00
2.688000e-06,-3.186470e-01,-4.067432e-01
2.692000e-06,1.693233e+00,1.648430e+00
2.696000e-06,-1.068001e+00,-1.050489e+00
2.700000e-06,-7.114291e-01,-7.886343e-01
2.704000e-06,1.757150e+00,1.700104e+00
2.708000e-06,-7.000184e-01,-6.807310e-01
2.712000e-06,-1.084233e+00,-1.150695e+00
2.716000e-06,1.678999e+00,1.612928e+00
2.720000e-06,-2.727380e-01,-2.545959e-01
2.724000e-06,-1.373240e+00,-1.426012e+00
2.728000e-06,1.530865e+00,1.455254e+00
2.732000e-06,1.984829e-01,2.133405e-01
2.736000e-06,-1.580040e+00,-1.616543e+00
2.740000e-06,1.261385e+00,1.175174e+00
2.744000e-06,6.083323e-01,6.124667e-01
2.748000e-06,-1.690139e+00,-1.716090e+00
2.752000e-06,9.242614e-01,8.309961e-01
2.756000e-06,9.574979e-01,9.563838e-01
2.760000e-06,-1.696688e+00,-1.705161e+00
2.764000e-06,5.432664e-01,4.471820e-01
2.768000e-06,1.282415e+00,1.267820e+00
2.772000e-06,-1.576639e+00,-1.576894e+00
2.776000e-06,1.196267e-01,2.637433e-02
2.780000e-06,1.556264e+00,1.532642e+00
2.784000e-06,-1.330631e+00,-1.321278e+00
2.788000e-06,-3.170828e-01,-4.031636e-01
2.792000e-06,1.702661e+00,1.662041e+00
2.796000e-06,-1.042965e+00,-1.029098e+00
2.800000e-06,-7.609141e-01,-8.359346e-01
2.804000e-06,1.761488e+00,1.705808e+00
2.808000e-06,-6.294368e-01,-6.117975e-01
2.812000e-06,-1.124398e+00,-1.191125e+00
2.816000e-06,1.678475e+00,1.606270e+00
2.820000e-06,-2.148848e-01,-1.961456e-01
2.824000e-06,-1.425355e+00,-1.475068e+00
2.828000e-06,1.497832e+00,1.418269e+00
2.832000e-06,2.535662e-01,2.685980e-01
2.836000e-06,-1.579438e+00,-1.613212e+00
2.840000e-06,1.234718e+00,1.144892e+00
2.844000e-06,6.590350e-01,6.611105e-01
2.848000e-06,-1.700303e+00,-1.720081e+00
2.852000e-06,8.571131e-01,7.655716e-01
2.856000e-06,1.019703e+00,1.012760e+00
2.860000e-06,-1.675904e+00,-1.688081e+00
2.864000e-06,4.913826e-01,3.939581e-01
2.868000e-06,1.326366e+00,1.308437e+00
2.872000e-06,-1.562227e+00,-1.560074e+00
2.876000e-06,9.265025e-02,2.821444e-03
2.880000e-06,1.536987e+00,1.511306e+00
2.884000e-06,-1.360144e+00,-1.350506e+00
2.888000e-06,-2.923680e-01,-3.800352e-01
2.892000e-06,1.696150e+00,1.659229e+00
2.896000e-06,-1.082118e+00,-1.062620e+00
2.900000e-06,-6.903438e-01,-7.697093e-01
2.904000e-06,1.751838e+00,1.696684e+00
2.908000e-06,-7.413986e-01,-7.232175e-01
2.912000e-06,-1.024545e+00,-1.094674e+00
2.916000e-06,1.710284e+00,1.641524e+00
2.920000e-06,-3.656883e-01,-3.490903e-01
2.924000e-06,-1.317383e+00,-1.373794e+00
2.928000e-06,1.575981e+00,1.497309e+00
2.932000e-06,8.806230e-02,1.063040e-01
2.936000e-06,-1.578346e+00,-1.613469e+00
2.940000e-06,1.281141e+00,1.191049e+00
2.944000e-06,5.780166e-01,5.842904e-01
2.948000e-06,-1.676601e+00,-1.698855e+00
2.952000e-06,9.250190e-01,8.296976e-01
2.956000e-06,9.981116e-01,9.973176e-01
2.960000e-06,-1.683919e+00,-1.688881e+00
2.964000e-06,4.923918e-01,3.971419e-01
2.968000e-06,1.327770e+00,1.310276e+00
2.972000e-06,-1.539200e+00,-1.538286e+00
2.976000e-06,7.973322e-02,-1.009312e-02
2.980000e-06,1.557470e+00,1.534060e+00
2.984000e-06,-1.339784e+00,-1.325152e+00
2.988000e-06,-3.539039e-01,-4.377833e-01
2.992000e-06,1.727860e+00,1.683413e+00
2.996000e-06,-1.018189e+00,-1.002885e+00
3.000000e-06,-7.594973e-01,-8.317451e-01
3.004000e-06,1.745120e+00,1.691451e+00
3.008000e-06,-6.815430e-01,-6.618106e-01
3.012000e-06,-1.085096e+00,-1.146704e+00
3.016000e-06,1.697511e+00,1.629966e+00
3.020000e-06,-2.901298e-01,-2.742898e-01
3.024000e-06,-1.368007e+00,-1.424138e+00
3.028000e-06,1.535134e+00,1.453388e+00
3.032000e-06,1.385879e-01,1.548038e-01
3.036000e-06,-1.577575e+00,-1.617685e+00
3.040000e-06,1.280109e+00,1.194752e+00
3.044000e-06,5.787597e-01,5.904553e-01
3.048000e-06,-1.675190e+00,-1.704646e+00
3.052000e-06,9.385486e-01,8.478062e-01
3.056000e-06,9.599378e-01,9.594639e-01
3.060000e-06,-1.682467e+00,-1.697068e+00
3.064000e-06,5.259096e-01,4.339718e-01
3.068000e-06,1.318512e+00,1.302972e+00
3.072000e-06,-1.540239e+00,-1.539664e+00
3.076000e-06,5.688278e-02,-3.228033e-02
3.080000e-06,1.595139e+00,1.565151e+00
3.084000e-06,-1.276495e+00,-1.267468e+00
3.088000e-06,-4.425181e-01,-5.275542e-01
3.092000e-06,1.737967e+00,1.695166e+00
3.096000e-06,-9.209629e-01,-9.029108e-01
3.100000e-06,-8.761659e-01,-9.506945e-01
3.104000e-06,1.733781e+00,1.673579e+00
3.108000e-06,-5.473306e-01,-5.278384e-01
3.112000e-06,-1.178588e+00,-1.238065e+00
3.116000e-06,1.649622e+00,1.580940e+00
3.120000e-06,-1.906228e-01,-1.730919e-01
3.124000e-06,-1.439014e+00,-1.492049e+00
3.128000e-06,1.476620e+00,1.397071e+00
3.132000e-06,2.230046e-01,2.368868e-01
3.136000e-06,-1.591733e+00,-1.631036e+00
3.140000e-06,1.238189e+00,1.151942e+00
3.144000e-06,6.446428e-01,6.520792e-01
3.148000e-06,-1.711089e+00,-1.729989e+00
3.152000e-06,8.543938e-01,7.657667e-01
3.156000e-06,1.039851e+00,1.034754e+00
3.160000e-06,-1.645937e+00,-1.653622e+00
3.164000e-06,4.778189e-01,3.850953e-01
3.168000e-06,1.367317e+00,1.349582e+00
3.172000e-06,-1.524839e+00,-1.523749e+00
3.176000e-06,2.927180e-03,-8.996090e-02
3.180000e-06,1.623836e+00,1.593840e+00
3.184000e-06,-1.245243e+00,-1.230830e+00
3.188000e-06,-4.416831e-01,-5.256332e-01
3.192000e-06,1.716793e+00,1.672195e+00
3.196000e-06,-9.692614e-01,-9.516088e-01
3.200000e-06,-8.239943e-01,-9.037922e-01
3.204000e-06,1.750903e+00,1.693241e+00
3.208000e-06,-6.146573e-01,-5.933979e-01
3.212000e-06,-1.129484e+00,-1.197070e+00
3.216000e-06,1.674995e+00,1.607021e+00
3.220000e-06,-2.406395e-01,-2.208798e-01
3.224000e-06,-1.397331e+00,-1.445373e+00
3.228000e-06,1.515138e+00,1.441888e+00
3.232000e-06,2.259316e-01,2.401181e-01
3.236000e-06,-1.613685e+00,-1.649462e+00
3.240000e-06,1.197266e+00,1.108972e+00
3.244000e-06,6.774899e-01,6.831657e-01
3.248000e-06,-1.703521e+00,-1.722415e+00
3.252000e-06,8.207707e-01,7.311439e-01
3.256000e-06,1.047064e+00,1.048356e+00
3.260000e-06,-1.657957e+00,-1.666079e+00
3.264000e-06,4.482289e-01,3.548546e-01
3.268000e-06,1.374219e+00,1.355943e+00
3.272000e-06,-1.515055e+00,-1.515854e+00
3.276000e-06,-1.055023e-02,-9.651706e-02
3.280000e-06,1.612991e+00,1.580634e+00
3.284000e-06,-1.250799e+00,-1.238198e+00
3.288000e-06,-4.620664e-01,-5.403850e-01
3.292000e-06,1.740693e+00,1.694134e+00
3.296000e-06,-9.183849e-01,-8.960528e-01
3.300000e-06,-8.879676e-01,-9.561301e-01
3.304000e-06,1.720235e+00,1.664955e+00
3.308000e-06,-5.423843e-01,-5.198685e-01
3.312000e-06,-1.195364e+00,-1.259845e+00
3.316000e-06,1.650821e+00,1.578350e+00
3.320000e-06,-1.372880e-01,-1.202351e-01
3.324000e-06,-1.450853e+00,-1.500582e+00
3.328000e-06,1.460114e+00,1.384837e+00
3.332000e-06,2.533623e-01,2.704921e-01
3.336000e-06,-1.596556e+00,-1.638894e+00
3.340000e-06,1.237806e+00,1.146785e+00
3.344000e-06,6.448630e-01,6.563661e-01
3.348000e-06,-1.680172e+00,-1.702953e+00
3.352000e-06,9.017500e-01,8.111995e-01
3.356000e-06,9.745074e-01,9.782408e-01
3.360000e-06,-1.675729e+00,-1.686142e+00
3.364000e-06,5.265938e-01,4.347141e-01
3.368000e-06,1.335054e+00,1.323938e+00
3.372000e-06,-1.540720e+00,-1.539872e+00
3.376000e-06,4.195621e-02,-4.649613e-02
3.380000e-06,1.580937e+00,1.552857e+00
3.384000e-06,-1.295064e+00,-1.285807e+00
3.388000e-06,-4.185846e-01,-5.037498e-01
3.392000e-06,1.736300e+00,1.690677e+00
3.396000e-06,-9.637440e-01,-9.474165e-01
3.400000e-06,-8.266213e-01,-9.036432e-01
3.404000e-06,1.742889e+00,1.683489e+00
3.408000e-06,-6.240584e-01,-6.030566e-01
3.412000e-06,-1.118392e+00,-1.182614e+00
3.416000e-06,1.676599e+00,1.608661e+00
3.420000e-06,-2.942588e-01,-2.750656e-01
3.424000e-06,-1.363900e+00,-1.419101e+00
3.428000e-06,1.544882e+00,1.470186e+00
3.432000e-06,1.111646e-01,1.290375e-01
3.436000e-06,-1.563358e+00,-1.600627e+00
3.440000e-06,1.297586e+00,1.215408e+00
3.444000e-06,5.464204e-01,5.515082e-01
3.448000e-06,-1.682965e+00,-1.709451e+00
3.452000e-06,9.632331e-01,8.706105e-01
3.456000e-06,9.690518e-01,9.642692e-01
3.460000e-06,-1.657346e+00,-1.672250e+00
3.464000e-06,5.830239e-01,4.843113e-01
3.468000e-06,1.291347e+00,1.275416e+00
3.472000e-06,-1.583997e+00,-1.586390e+00
3.476000e-06,1.059622e-01,1.146753e-02
3.480000e-06,1.541790e+00,1.511642e+00
3.484000e-06,-1.338782e+00,-1.332651e+00
3.488000e-06,-3.167282e-01,-4.075023e-01
3.492000e-06,1.700365e+00,1.657265e+00
3.496000e-06,-1.056277e+00,-1.036399e+00
3.500000e-06,-7.738727e-01,-8.532256e-01
3.504000e-06,1.758858e+00,1.701071e+00
3.508000e-06,-6.155396e-01,-5.986071e-01
3.512000e-06,-1.111550e+00,-1.181655e+00
3.516000e-06,1.667674e+00,1.596460e+00
3.520000e-06,-2.157195e-01,-2.024120e-01
3.524000e-06,-1.426650e+00,-1.478444e+00
3.528000e-06,1.497200e+00,1.417811e+00
3.532000e-06,2.663882e-01,2.805839e-01
3.536000e-06,-1.603671e+00,-1.640174e+00
3.540000e-06,1.192624e+00,1.101355e+00
3.544000e-06,6.267638e-01,6.397254e-01
3.548000e-06,-1.693535e+00,-1.713240e+00
3.552000e-06,8.675970e-01,7.696683e-01
3.556000e-06,1.065715e+00,1.060409e+00
3.560000e-06,-1.653103e+00,-1.664107e+00
3.564000e-06,3.712080e-01,2.808794e-01
3.568000e-06,1.412906e+00,1.398620e+00
3.572000e-06,-1.469446e+00,-1.466758e+00
3.576000e-06,-8.451285e-02,-1.781644e-01
3.580000e-06,1.663716e+00,1.625631e+00
3.584000e-06,-1.217090e+00,-1.204181e+00
3.588000e-06,-4.746588e-01,-5.566714e-01
3.592000e-06,1.721169e+00,1.678328e+00
3.596000e-06,-9.841160e-01,-9.699529e-01
3.600000e-06,-7.515458e-01,-8.330562e-01
3.604000e-06,1.741605e+00,1.688092e+00
3.608000e-06,-7.130493e-01,-6.942714e-01
3.612000e-06,-1.061556e+00,-1.130932e+00
3.616000e-06,1.691693e+00,1.624512e+00
3.620000e-06,-3.145149e-01,-2.968436e-01
3.624000e-06,-1.349699e+00,-1.407651e+00
3.628000e-06,1.545402e+00,1.460979e+00
3.632000e-06,1.566853e-01,1.681835e-01
3.636000e-06,-1.584725e+00,-1.622301e+00
3.640000e-06,1.250754e+00,1.163601e+00
3.644000e-06,6.349729e-01,6.412322e-01
3.648000e-06,-1.680349e+00,-1.703634e+00
3.652000e-06,8.650077e-01,7.664173e-01
3.656000e-06,1.084397e+00,1.078748e+00
3.660000e-06,-1.656338e+00,-1.658398e+00
3.664000e-06,3.854992e-01,2.911239e-01
3.668000e-06,1.420798e+00,1.400932e+00
3.672000e-06,-1.488005e+00,-1.484094e+00
3.676000e-06,-3.608827e-02,-1.259465e-01
3.680000e-06,1.598717e+00,1.566123e+00
3.684000e-06,-1.291924e+00,-1.285096e+00
3.688000e-06,-3.900945e-01,-4.759153e-01
3.692000e-06,1.706151e+00,1.662860e+00
3.696000e-06,-1.032332e+00,-1.015365e+00
3.700000e-06,-7.424511e-01,-8.183550e-01
3.704000e-06,1.738092e+00,1.685814e+00
3.708000e-06,-6.851388e-01,-6.617745e-01
3.712000e-06,-1.104463e+00,-1.171896e+00
3.716000e-06,1.681456e+00,1.613423e+00
3.720000e-06,-2.332094e-01,-2.118101e-01
3.724000e-06,-1.424986e+00,-1.478592e+00
3.728000e-06,1.467344e+00,1.386786e+00
3.732000e-06,2.255087e-01,2.420067e-01
3.736000e-06,-1.636043e+00,-1.672595e+00
3.740000e-06,1.175783e+00,1.086101e+00
3.744000e-06,7.261761e-01,7.293378e-01
3.748000e-06,-1.677954e+00,-1.700960e+00
3.752000e-06,7.842458e-01,6.929940e-01
3.756000e-06,1.114205e+00,1.110033e+00
3.760000e-06,-1.635692e+00,-1.637937e+00
3.764000e-06,3.559121e-01,2.666367e-01
3.768000e-06,1.449159e+00,1.428774e+00
3.772000e-06,-1.452569e+00,-1.445887e+00
3.776000e-06,-6.095371e-02,-1.483139e-01
3.780000e-06,1.612405e+00,1.581828e+00
3.784000e-06,-1.265190e+00,-1.248849e+00
3.788000e-06,-4.290895e-01,-5.131864e-01
3.792000e-06,1.729577e+00,1.685038e+00
3.796000e-06,-9.959927e-01,-9.753057e-01
3.800000e-06,-7.696664e-01,-8.442487e-01
3.804000e-06,1.747303e+00,1.690331e+00
3.808000e-06,-6.846842e-01,-6.658862e-01
3.812000e-06,-1.100531e+00,-1.166908e+00
3.816000e-06,1.686326e+00,1.620516e+00
3.820000e-06,-2.786924e-01,-2.551104e-01
3.824000e-06,-1.382825e+00,-1.432256e+00
3.828000e-06,1.524808e+00,1.449144e+00
3.832000e-06,1.768495e-01,1.932617e-01
3.836000e-06,-1.589195e+00,-1.628563e+00
3.840000e-06,1.250101e+00,1.162833e+00
3.844000e-06,6.305649e-01,6.403643e-01
3.848000e-06,-1.680795e+00,-1.697158e+00
3.852000e-06,8.761911e-01,7.876512e-01
3.856000e-06,1.050545e+00,1.044690e+00
3.860000e-06,-1.664106e+00,-1.668333e+00
3.864000e-06,4.075857e-01,3.208544e-01
3.868000e-06,1.388143e+00,1.372970e+00
3.872000e-06,-1.508521e+00,-1.502868e+00
3.876000e-06,-3.172857e-02,-1.201441e-01
3.880000e-06,1.585577e+00,1.553739e+00
3.884000e-06,-1.289406e+00,-1.281064e+00
3.888000e-06,-3.898434e-01,-4.766490e-01
3.892000e-06,1.723260e+00,1.680494e+00
3.896000e-06,-1.001288e+00,-9.838471e-01
3.900000e-06,-7.754887e-01,-8.543972e-01
3.904000e-06,1.748804e+00,1.694551e+00
3.908000e-06,-6.364046e-01,-6.082032e-01
3.912000e-06,-1.132744e+00,-1.193441e+00
3.916000e-06,1.673543e+00,1.607737e+00
3.920000e-06,-2.310446e-01,-2.092607e-01
3.924000e-06,-1.417850e+00,-1.471713e+00
3.928000e-06,1.502851e+00,1.422926e+00
3.932000e-06,1.986492e-01,2.140825e-01
3.936000e-06,-1.605116e+00,-1.641480e+00
3.940000e-06,1.227490e+00,1.142102e+00
3.944000e-06,6.214069e-01,6.277968e-01
3.948000e-06,-1.678069e+00,-1.700966e+00
3.952000e-06,9.035989e-01,8.135864e-01
3.956000e-06,1.047720e+00,1.047420e+00
3.960000e-06,-1.659997e+00,-1.667307e+00
3.964000e-06,4.731562e-01,3.806481e-01
3.968000e-06,1.333956e+00,1.317048e+00
3.972000e-06,-1.527283e+00,-1.533055e+00
3.976000e-06,1.086312e-01,1.687163e-02
3.980000e-06,1.563202e+00,1.541152e+00
3.984000e-06,-1.349120e+00,-1.336927e+00
3.988000e-06,-3.617372e-01,-4.445168e-01
3.992000e-06,1.698943e+00,1.659104e+00
3.996000e-06,-1.007231e+00,-9.871567e-01
4.000000e-06,-7.661242e-01,-8.408645e-01
4.004000e-06,1.763603e+00,1.705627e+00
4.008000e-06,-6.096264e-01,-5.903770e-01
4.012000e-06,-1.149192e+00,-1.219666e+00
4.016000e-06,1.672952e+00,1.602399e+00
4.020000e-06,-2.115494e-01,-1.881314e-01
4.024000e-06,-1.386607e+00,-1.442192e+00
4.028000e-06,1.528503e+00,1.448339e+00
4.032000e-06,1.585416e-01,1.747581e-01
4.036000e-06,-1.577239e+00,-1.618466e+00
4.040000e-06,1.284974e+00,1.202931e+00
4.044000e-06,5.494786e-01,5.575880e-01
4.048000e-06,-1.683974e+00,-1.715709e+00
4.052000e-06,9.485196e-01,8.590390e-01
4.056000e-06,9.405509e-01,9.431320e-01
4.060000e-06,-1.682727e+00,-1.692424e+00
4.064000e-06,5.381237e-01,4.479499e-01
4.068000e-06,1.311986e+00,1.297371e+00
4.072000e-06,-1.557069e+00,-1.556720e+00
4.076000e-06,5.718315e-02,-3.000829e-02
4.080000e-06,1.574839e+00,1.549003e+00
4.084000e-06,-1.322125e+00,-1.310355e+00
4.088000e-06,-3.824840e-01,-4.687661e-01
4.092000e-06,1.713299e+00,1.669119e+00
4.096000e-06,-1.024425e+00,-1.007535e+00
4.100000e-06,-7.326868e-01,-8.136997e-01
4.104000e-06,1.761507e+00,1.702751e+00
4.108000e-06,-6.883506e-01,-6.651877e-01
4.112000e-06,-1.098107e+00,-1.160986e+00
4.116000e-06,1.691872e+00,1.621328e+00
4.120000e-06,-2.259107e-01,-2.116952e-01
4.124000e-06,-1.391247e+00,-1.444033e+00
4.128000e-06,1.495717e+00,1.417166e+00
4.132000e-06,2.534028e-01,2.713603e-01
4.136000e-06,-1.635900e+00,-1.670787e+00
4.140000e-06,1.169254e+00,1.074280e+00
4.144000e-06,7.203200e-01,7.252313e-01
4.148000e-06,-1.692611e+00,-1.711546e+00
4.152000e-06,8.113369e-01,7.193138e-01
4.156000e-06,1.037819e+00,1.037176e+00
4.160000e-06,-1.675267e+00,-1.682999e+00
4.164000e-06,4.711499e-01,3.803850e-01
4.168000e-06,1.348187e+00,1.336755e+00
4.172000e-06,-1.542101e+00,-1.541713e+00
4.176000e-06,5.888973e-02,-3.433748e-02
4.180000e-06,1.565505e+00,1.535449e+00
4.184000e-06,-1.314392e+00,-1.304050e+00
4.188000e-06,-3.767888e-01,-4.638880e-01
4.192000e-06,1.735119e+00,1.685138e+00
4.196000e-06,-9.677107e-01,-9.522553e-01
4.200000e-06,-8.355504e-01,-9.096733e-01
4.204000e-06,1.738104e+00,1.676194e+00
4.208000e-06,-5.750835e-01,-5.559495e-01
4.212000e-06,-1.163503e+00,-1.223382e+00
4.216000e-06,1.661387e+00,1.595559e+00
4.220000e-06,-1.919039e-01,-1.675102e-01
4.224000e-06,-1.418522e+00,-1.469012e+00
4.228000e-06,1.499214e+00,1.420650e+00
4.232000e-06,2.242533e-01,2.387800e-01
4.236000e-06,-1.604524e+00,-1.645755e+00
4.240000e-06,1.219043e+00,1.132093e+00
4.244000e-06,6.292837e-01,6.354441e-01
4.248000e-06,-1.691865e+00,-1.712142e+00
4.252000e-06,8.854331e-01,7.949019e-01
4.256000e-06,1.010321e+00,1.001530e+00
4.260000e-06,-1.682077e+00,-1.692824e+00
4.264000e-06,4.964265e-01,4.007019e-01
4.268000e-06,1.335074e+00,1.321999e+00
4.272000e-06,-1.541858e+00,-1.537480e+00
4.276000e-06,8.009215e-02,-1.480325e-02
4.280000e-06,1.569523e+00,1.542645e+00
4.284000e-06,-1.313999e+00,-1.305653e+00
4.288000e-06,-4.071245e-01,-4.934205e-01
4.292000e-06,1.742549e+00,1.701062e+00
4.296000e-06,-9.118179e-01,-8.974949e-01
4.300000e-06,-8.764560e-01,-9.539136e-01
4.304000e-06,1.728754e+00,1.664819e+00
4.308000e-06,-5.297775e-01,-5.083541e-01
4.312000e-06,-1.206271e+00,-1.267801e+00
4.316000e-06,1.662443e+00,1.588507e+00
4.320000e-06,-1.537176e-01,-1.297808e-01
4.324000e-06,-1.408359e+00,-1.460734e+00
4.328000e-06,1.500201e+00,1.417604e+00
4.332000e-06,1.784737e-01,1.955165e-01
4.336000e-06,-1.591668e+00,-1.627605e+00
4.340000e-06,1.260243e+00,1.175061e+00
4.344000e-06,6.473231e-01,6.519358e-01
4.348000e-06,-1.692695e+00,-1.715580e+00
4.352000e-06,8.291167e-01,7.368679e-01
4.356000e-06,1.065847e+00,1.059977e+00
4.360000e-06,-1.664286e+00,-1.673557e+00
4.364000e-06,3.668939e-01,2.713820e-01
4.368000e-06,1.394607e+00,1.380052e+00
4.372000e-06,-1.506259e+00,-1.499359e+00
4.376000e-06,-4.639597e-02,-1.358736e-01
4.380000e-06,1.603803e+00,1.575102e+00
4.384000e-06,-1.263425e+00,-1.250680e+00
4.388000e-06,-3.899089e-01,-4.789448e-01
4.392000e-06,1.734271e+00,1.686874e+00
4.396000e-06,-9.840150e-01,-9.621370e-01
4.400000e-06,-7.899811e-01,-8.680138e-01
4.404000e-06,1.752198e+00,1.690831e+00
4.408000e-06,-6.031778e-01,-5.811161e-01
4.412000e-06,-1.142721e+00,-1.210217e+00
4.416000e-06,1.669268e+00,1.599099e+00
4.420000e-06,-1.914556e-01,-1.726361e-01
4.424000e-06,-1.437973e+00,-1.492697e+00
4.428000e-06,1.485392e+00,1.407197e+00
4.432000e-06,2.493253e-01,2.620292e-01
4.436000e-06,-1.589837e+00,-1.630040e+00
4.440000e-06,1.227724e+00,1.138936e+00
4.444000e-06,6.408425e-01,6.443917e-01
4.448000e-06,-1.694834e+00,-1.716147e+00
4.452000e-06,8.687798e-01,7.766370e-01
4.456000e-06,1.045451e+00,1.041628e+00
4.460000e-06,-1.659823e+00,-1.663551e+00
4.464000e-06,4.460355e-01,3.527668e-01
4.468000e-06,1.342969e+00,1.323876e+00
